gender,SeniorCitizen,Partner,Dependents,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenureBins
1,0,0,1,1,2,1,0,0,1,0,1,1,2,0,2,0.8611940298507462,0.7591103161781676,2
0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,2,0.5810945273631841,0.03632587122086315,0
0,0,1,0,1,1,2,2,2,2,2,2,2,2,1,1,0.015920398009950265,0.08832794830371568,1
0,0,1,0,1,2,0,1,1,0,0,0,0,1,1,1,0.36019900497512436,0.2163281790906993,1
0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0.408457711442786,0.2527521347795984,1
0,0,1,0,0,0,0,1,0,1,1,0,1,2,0,1,0.34676616915422886,0.21722247865220404,1
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.010945273631840807,0.09791137779829218,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.012935323383084563,0.04274751903992615,0
0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0.2691542288557213,0.0588102930994692,0
1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0.3686567164179104,0.010368105238864528,0
0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,2,0.025870646766169153,0.04983267943687976,0
1,0,1,0,1,2,1,0,1,0,0,1,0,0,1,0,0.645771144278607,0.3265231940918532,1
0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,3,0.5626865671641791,0.40728132933302563,1
0,0,0,0,1,2,1,1,1,0,0,1,1,0,0,1,0.8218905472636816,0.5571832448649896,2
0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0.8059701492537313,0.4054004154165705,1
0,0,0,0,1,2,2,2,2,2,2,2,2,0,1,0,0.06417910447761191,0.08786060466189707,1
0,1,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0.7164179104477612,0.4407973690283868,1
0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.021890547263681587,0.0390260789291484,0
1,0,1,1,1,2,1,0,1,1,0,0,0,0,0,1,0.5945273631840796,0.09612277867528271,0
1,0,0,1,1,2,1,1,0,0,1,0,1,2,0,3,0.7910447761194029,0.8046157396722825,2
1,0,0,0,1,2,1,1,0,1,1,1,1,2,0,3,0.953731343283582,0.930948534502654,2
1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,3,0.5676616915422885,0.25901223171013155,1
0,0,1,0,0,0,0,1,1,1,1,1,1,2,1,3,0.4149253731343284,0.4503000230786983,2
0,0,1,1,1,1,1,0,1,0,0,0,0,2,1,3,0.5184079601990049,0.40558504500346176,2
0,0,0,1,1,2,0,1,1,1,1,1,1,2,1,3,0.6611940298507463,0.6779483037156704,2
0,0,0,1,1,2,0,1,0,1,1,1,1,2,1,2,0.7293532338308457,0.6860316178167551,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0.2721393034825871,0.003092545580429264,0
1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.607960199004975,0.1975017309023771,0
1,0,0,0,1,1,0,1,0,1,0,0,0,1,1,3,0.41840796019900495,0.40906992845603507,2
1,1,0,0,1,2,1,1,1,1,1,1,1,1,0,1,0.9184079601990048,0.8759866143549504,2
0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.572636815920398,0.006577429033002538,0
1,1,0,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7597014925373133,0.030088852988691437,0
1,0,1,0,1,1,0,0,0,1,1,1,1,0,0,2,0.618407960199005,0.5726228940687745,2
0,0,0,0,1,2,1,1,0,0,0,0,1,0,0,3,0.7547263681592039,0.6297138241403184,2
0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0.7054726368159204,0.25836025848142163,1
0,0,0,0,1,2,1,1,0,1,1,1,1,2,0,3,0.9681592039800994,0.9570274636510501,2
1,0,1,0,1,2,0,1,0,1,1,1,1,1,0,2,0.7199004975124377,0.3853969536118163,1
1,0,0,1,1,2,2,2,2,2,2,2,2,0,0,2,0.07114427860696515,0.060933533348719135,1
1,1,0,1,1,2,1,1,0,1,1,1,1,2,0,3,0.9701492537313433,0.9670378490653126,2
0,0,1,0,1,2,2,2,2,2,2,2,2,2,1,1,0.06716417910447761,0.17150357719824602,2
1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,3,0.7203980099502488,0.44582275559658435,1
0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,0,0.7577114427860697,0.008723747980613893,0
0,1,0,1,1,2,1,0,0,1,0,1,1,1,0,0,0.8621890547263681,0.7930590814678052,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.27313432835820894,0.0031040849296099706,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.01641791044776117,0.00012693284098776788,0
0,1,0,0,1,2,2,2,2,2,2,2,2,2,0,3,0.07412935323383085,0.22139395338102932,2
0,1,1,0,1,2,1,1,1,0,0,1,1,0,1,3,0.8288557213930349,0.5829217632125547,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,2,0.2626865671641791,0.03504500346180476,0
1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0.3114427860696517,0.09918647588276022,0
1,0,1,1,1,1,2,2,2,2,2,2,2,2,1,2,0.01741293532338306,0.14208400646203553,2
0,0,1,0,1,2,1,0,1,1,0,1,1,0,0,3,0.799502487562189,0.3363027925225017,1
1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0.7577114427860697,0.6452169397645973,2
0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0.6243781094527363,0.14924417262866377,0
0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,0.32139303482587056,0.3938322178629125,2
0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,2,0.3651741293532338,0.2189245326563582,1
0,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.019402985074626844,0.0001615508885298867,0
1,0,1,0,1,2,1,0,1,0,0,0,1,0,1,2,0.6592039800995024,0.07429609969997693,0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0.06616915422885569,0.0035656588968382185,0
1,0,1,1,1,2,1,0,1,0,0,0,1,0,1,0,0.6761194029850747,0.1009000692360951,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,0,1,0.024378109452736302,0.16887837525963537,2
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,0.3144278606965174,0.0690456958227556,0
0,0,1,1,1,2,2,2,2,2,2,2,2,2,0,3,0.06716417910447761,0.1707304408031387,2
1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0.26616915422885573,0.008960304638818372,0
0,0,0,1,1,2,1,0,0,1,0,0,0,2,0,3,0.6582089552238807,0.6609681513962613,2
0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,2,0.6985074626865672,0.24368220632356338,0
0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,3,0.6258706467661692,0.6007039003000231,2
1,0,0,1,1,2,1,1,0,1,0,1,1,2,0,3,0.8970149253731344,0.8941207015924302,2
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.015920398009950265,0.018462958689129935,0
0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0.5074626865671642,0.0058216016616662826,0
1,0,0,0,1,1,2,2,2,2,2,2,2,2,1,1,0.01641791044776117,0.15516385875836605,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,0,0.019402985074626844,0.005440803138702977,0
1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,3,0.8706467661691543,0.8427994461112394,2
1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0.35870646766169145,0.02036695130394646,0
1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,3,0.5621890547263682,0.2809254558042926,1
0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0.4223880597014925,0.18216016616662822,1
0,0,0,1,1,2,1,0,0,1,0,0,1,1,1,0,0.7577114427860697,0.49348603738749136,1
0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,2,0.6681592039800995,0.6751211631663974,2
0,0,0,1,1,1,0,1,1,0,1,0,0,1,1,2,0.35721393034825866,0.07872720978536811,0
1,0,0,0,1,2,2,2,2,2,2,2,2,2,1,2,0.05970149253731341,0.19678629125317335,2
1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0.5114427860696518,0.023228709900761597,0
1,0,1,0,1,1,2,2,2,2,2,2,2,2,0,1,0.01691542288557213,0.04093007154396493,0
0,1,1,0,1,2,1,0,1,0,0,0,1,0,0,0,0.6646766169154228,0.007644818832217863,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,0,1,0.018905472636815884,0.05972190168474499,1
1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0.6621890547263681,0.007615970459266098,0
1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.2562189054726368,0.002907915993537964,0
1,0,1,0,1,2,1,0,0,1,0,1,1,0,0,1,0.8398009950248756,0.4718843757212093,1
0,0,0,1,1,2,2,2,2,2,2,2,2,2,1,2,0.061691542288557194,0.19504961920147704,2
0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,3,0.37363184079601985,0.03249480729286868,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,2,0.02238805970149252,0.17103046388183707,2
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5139303482587065,0.0058966074313408735,0
1,0,0,1,1,2,0,1,0,1,0,1,0,0,0,3,0.5601990049751243,0.3467285945072698,1
1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0.21641791044776115,0.023615278098315255,0
1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,0,0.6223880597014925,0.35932956381260095,1
1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5059701492537313,0.048026771290099246,0
0,0,0,1,1,2,1,0,1,0,0,0,1,0,1,0,0.6701492537313432,0.21343180244634205,0
1,0,0,1,0,0,0,0,1,1,0,1,1,0,1,3,0.3218905472636816,0.18862797138241405,1
1,0,1,0,1,1,0,1,0,0,0,1,0,2,0,3,0.4477611940298507,0.3835275790445419,2
0,0,0,1,1,2,1,1,0,1,1,1,1,1,1,0,0.9462686567164179,0.8312889453034848,2
1,0,1,0,1,2,1,1,1,1,0,1,1,0,1,1,0.8517412935323382,0.25342718670666975,0
0,0,1,0,1,1,2,2,2,2,2,2,2,2,1,1,0.014427860696517386,0.04478998384491115,0
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.06467661691542287,0.005556196630510039,0
0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,3,0.01840796019900498,0.06582621740133857,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.12089552238805967,0.18492384029540734,2
1,0,0,0,1,2,1,0,0,0,0,1,1,0,0,2,0.8039800995024875,0.5579217632125548,2
0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6029850746268656,0.03161781675513502,0
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,3,0.013930348258706454,0.05493884144934226,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0.5646766169154228,0.07086891299330719,0
1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,3,0.582089552238806,0.5219363027925225,2
1,0,0,1,1,2,2,2,2,2,2,2,2,2,1,1,0.0527363184079602,0.1332275559658435,1
1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0.3686567164179104,0.03524694207246712,0
0,0,1,1,1,2,1,0,1,0,1,0,0,1,0,3,0.6094527363184079,0.14371105469651513,0
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.012935323383084563,0.14156473574890377,2
1,1,0,0,1,2,1,0,1,0,0,0,1,0,0,2,0.6701492537313432,0.15309831525501963,0
0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0.690049751243781,0.3121913224094161,1
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.5208955223880596,0.005977382875605816,0
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.06567164179104479,0.04800369259173783,0
0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0.26368159203980096,0.002994461112393261,0
0,1,1,0,1,2,0,0,1,0,0,0,0,0,1,1,0.3034825870646766,0.01858412185552735,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,3,0.021890547263681587,0.007390953150242325,0
1,0,1,0,1,2,1,0,0,1,0,1,1,2,0,2,0.8940298507462686,0.5825813524117239,1
1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0.6084577114427862,0.1312370182321717,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.013930348258706454,9.808446803600233e-05,0
0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,2,0.7477611940298508,0.6250634664204939,2
0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.07508077544426496,1
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,3,0.021393034825870627,0.12367874451880914,2
0,1,1,0,1,2,1,1,1,1,1,1,1,0,0,2,0.9024875621890548,0.8184283406415879,2
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,3,0.01243781094527363,0.009006462035541195,0
1,0,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0.7810945273631841,0.6023655665820448,2
0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,1,0.31741293532338305,0.18884721901684745,1
0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,3,0.672139303482587,0.25096353565658897,1
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.019900497512437804,0.010500807754442648,0
0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0.7741293532338308,0.19869605354258021,0
0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,2,0.5686567164179105,0.18748557581352412,0
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,0.01840796019900498,0.007650588506808216,0
1,0,0,1,1,2,0,1,0,0,1,1,1,0,1,0,0.6631840796019901,0.1591795522732518,0
0,0,0,0,1,2,1,0,1,1,1,1,1,0,0,3,0.8343283582089552,0.6769674590353104,2
1,0,1,0,1,2,1,1,0,1,1,1,1,2,1,2,0.946766169154229,0.9399146088160628,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,0,0.012935323383084563,0.004875375028848373,0
0,0,0,0,1,2,1,0,0,1,0,1,0,0,1,2,0.7597014925373133,0.5777752134779599,2
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.014925373134328346,0.0001096238172167089,0
0,0,1,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7487562189054726,0.26803023309485347,0
1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,3,0.37810945273631835,0.16564158781444727,0
0,0,1,0,1,1,2,2,2,2,2,2,2,2,1,3,0.013930348258706454,0.09363604892684053,1
0,0,1,0,1,2,1,1,0,1,1,1,1,2,0,0,0.9616915422885571,0.9782944841910918,2
0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,3,0.36915422885572136,0.10405031156242789,0
1,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0.6243781094527363,0.03716247403646435,0
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1731343283582089,0.11612624048003695,1
0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,3,0.3611940298507462,0.281127394414955,1
1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.708955223880597,0.05295407339026079,0
1,0,1,0,1,1,2,2,2,2,2,2,2,1,1,2,0.01691542288557213,0.1137433648742211,1
1,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,0.2373134328358209,0.3396261250865451,2
1,0,0,1,1,2,0,1,0,1,1,1,1,2,1,2,0.6825870646766168,0.7206323563351027,2
1,0,0,1,1,1,2,2,2,2,2,2,2,1,1,2,0.019900497512437804,0.054171474728825296,0
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,3,0.27810945273631843,0.0031617816755135017,0
1,0,0,1,1,1,0,1,0,1,1,1,0,2,0,2,0.572139303482587,0.6195880452342487,2
0,1,0,0,1,2,1,0,0,1,1,1,1,1,0,3,0.8940298507462686,0.8265808908377568,2
1,0,1,0,1,1,2,2,2,2,2,2,2,1,1,0,0.008457711442786064,0.1141241633971844,2
0,1,0,0,1,2,1,1,1,0,1,1,1,0,0,2,0.8562189054726367,0.3287502884837295,1
0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,3,0.8139303482587064,0.6093757212093237,2
1,0,0,0,1,2,1,0,1,1,0,1,0,0,1,3,0.700497512437811,0.30745441957073616,1
1,0,1,1,1,1,0,1,0,1,1,1,0,2,0,3,0.5835820895522389,0.635114239556889,2
0,0,0,1,1,2,0,1,1,0,0,1,0,1,1,2,0.4671641791044776,0.40310985460420035,2
0,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.008457711442786064,0.003831063927994461,0
1,0,0,0,1,1,1,1,0,0,1,0,0,2,1,2,0.6601990049751243,0.6562889453034849,2
0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2,0.15671641791044777,0.17153819524578814,1
1,0,0,1,1,2,1,1,0,1,1,1,1,2,1,2,0.9681592039800994,0.8239383798753751,2
0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,3,0.6671641791044776,0.08799907685206555,0
1,0,0,1,1,1,2,2,2,2,2,2,2,2,1,1,0.01641791044776117,0.006675513501038542,0
1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0.39004975124378105,0.1121682437110547,0
1,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.618905472636816,0.2781329333025617,1
0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,2,0.41542288557213924,0.15328294484191093,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.016853219478421416,0
1,0,0,0,1,2,1,1,1,1,0,1,1,2,0,3,0.8736318407960199,0.8034329563812601,2
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0.33283582089552244,0.3446803600276945,2
0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0.026865671641791017,0.0766732056312024,1
0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0.553233830845771,0.044138010616201255,0
0,0,0,1,1,2,0,1,0,1,0,1,0,1,0,3,0.5980099502487561,0.36838218324486494,1
0,1,0,0,1,2,1,0,1,0,1,0,0,0,0,2,0.5830845771144277,0.49122432494807294,2
1,0,1,0,1,2,0,1,0,1,0,0,1,1,0,3,0.5835820895522389,0.5774521117009,2
0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0.518905472636816,0.03025617355181168,0
0,0,0,1,1,2,1,0,0,1,0,1,1,1,0,0,0.8746268656716417,0.719755365797369,2
1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0.3308457711442786,0.10174244172628664,0
1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,3,0.6044776119402985,0.2951765520424648,1
1,0,0,1,1,1,0,0,1,1,0,0,0,1,1,1,0.31940298507462683,0.14620355411954766,1
1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.772636815920398,0.2804004154165705,1
0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0.6213930348258706,0.04108008308331411,0
1,0,1,1,1,2,2,2,2,2,2,2,2,2,1,3,0.07313432835820893,0.15182321717055158,2
0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,0.023880597014925342,0.11587237479806141,2
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.019402985074626844,0.01209900761597046,0
1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,3,0.4114427860696518,0.34058389106854375,2
1,0,0,0,1,2,1,1,0,1,0,1,0,2,0,3,0.8069651741293532,0.7991807062081698,2
1,1,1,0,1,2,1,0,1,1,1,1,1,1,1,0,0.8343283582089552,0.7695938149088392,2
1,0,1,0,1,2,1,1,1,0,1,0,1,1,1,0,0.7492537313432835,0.6981825525040388,2
0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,2,0.5034825870646765,0.2252134779598431,1
1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3,0.2616915422885572,0.16660512347103623,1
1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,3,0.454726368159204,0.034537272097853684,0
0,0,0,0,1,2,1,0,1,1,1,1,1,0,0,0,0.8611940298507462,0.3493249480729287,1
0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0.5661691542288557,0.43316985921994,1
0,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0.4621890547263682,0.12396722824832679,0
0,0,1,0,1,2,0,1,0,1,0,1,1,1,1,2,0.6552238805970149,0.36566466651280866,1
0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0.5731343283582089,0.027440572351719365,0
1,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0.6288557213930348,0.24270136164320336,1
1,1,0,0,1,2,2,2,2,2,2,2,2,2,1,2,0.056716417910447736,0.20048465266558968,2
0,1,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0.345771144278607,0.419738056773598,2
1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,2,0.4686567164179104,0.13997807523655664,0
0,0,1,0,1,2,1,0,0,0,0,1,1,2,1,2,0.7880597014925373,0.7193861066235865,2
0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0.3278606965174129,0.0037387491345488117,0
1,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1,0.5149253731343283,0.0379183014078006,0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.07761194029850743,0.06311447034387262,0
0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.007462686567164173,0.024780752365566584,0
1,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0.6328358208955223,0.36036233556427416,1
0,1,1,0,1,2,1,0,1,0,0,1,1,0,0,0,0.7776119402985074,0.18029079159935382,0
1,0,1,0,1,1,2,2,2,2,2,2,2,1,0,1,0.014427860696517386,0.04582275559658435,0
0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0.27114427860696516,0.030740826217401335,0
0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0.6218905472636815,0.01623009462266328,0
1,0,0,0,1,1,1,0,0,1,1,1,1,1,0,3,0.8378109452736319,0.765670436187399,2
1,0,0,1,1,2,0,1,1,1,1,0,0,2,0,3,0.4432835820895522,0.2607835218093699,1
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0.5139303482587065,0.05521578582967921,0
0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0.5124378109452736,0.408366028156012,2
1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0.26616915422885573,0.14120124624971153,1
1,0,1,1,1,2,0,1,0,1,1,1,1,2,1,1,0.7094527363184079,0.5762231710131549,2
0,0,1,0,1,2,2,2,2,2,2,2,2,0,1,0,0.06865671641791044,0.07883683360258482,1
1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0.2562189054726368,0.002907915993537964,0
0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,2,0.5149253731343283,0.015491576275098087,0
0,0,1,0,1,2,1,1,1,1,1,1,1,1,0,2,0.908457711442786,0.4141703207939072,1
0,1,1,0,1,2,0,1,0,0,1,1,1,1,1,2,0.6388059701492538,0.499803831063928,2
1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0.564179104477612,0.015341564735748905,0
1,0,1,0,0,0,0,1,1,1,1,0,0,1,1,2,0.23930348258706463,0.21024117239787676,1
0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0.6159203980099502,0.034739210708516044,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,0,2,0.019402985074626844,0.0001615508885298867,0
1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0.7497512437810945,0.3862508654511886,1
0,0,0,0,1,1,2,2,2,2,2,2,2,2,1,3,0.015920398009950265,0.15702746365105008,2
0,0,1,1,1,1,1,1,0,0,1,1,1,1,0,3,0.873134328358209,0.5208285252711747,1
1,0,0,1,1,2,0,1,1,0,0,0,0,2,1,2,0.3686567164179104,0.45751211631663974,2
1,0,0,0,1,2,1,1,0,1,1,1,1,2,0,2,0.9706467661691541,0.9700092314793446,2
1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0.2208955223880597,0.21856104315716593,1
0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.20696517412935317,0.07512693284098777,0
1,1,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0.7462686567164178,0.6641760904684976,2
1,0,1,0,1,1,2,2,2,2,2,2,2,2,1,1,0.012935323383084563,0.09893261020078468,1
1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.15920398009950248,0.09339949226863606,0
1,0,1,0,1,1,2,2,2,2,2,2,2,1,0,2,0.013432835820895522,0.05227902146318948,1
0,0,0,1,1,2,1,0,1,0,0,1,1,0,0,0,0.7557213930348259,0.48090237710593126,1
0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.708955223880597,0.06398569120701593,0
1,0,1,0,1,2,1,1,0,0,0,1,1,1,0,0,0.861691542288557,0.44639395338102933,1
1,1,1,0,1,2,1,0,0,0,0,1,1,0,0,3,0.8079601990049752,0.10392337872144011,0
0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0.5577114427860697,0.10634087237479807,0
1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,0.7930348258706468,0.6748442187860605,2
0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0.5731343283582089,0.07254788829909993,0
0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,3,0.011940298507462671,0.10414262635587353,2
0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0.31940298507462683,0.03412762520193861,0
1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0.5537313432835821,0.2753577198246019,1
1,0,0,1,1,2,1,0,0,0,0,1,0,0,0,2,0.7104477611940299,0.3626586660512347,1
0,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0.6293532338308457,0.016587814447265176,0
1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0.708955223880597,0.09742672513270252,0
1,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,0.012935323383084563,0.012012462497115163,0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0.12238805970149252,0.0013558735287329793,0
0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,2,0.3169154228855721,0.07970228479113779,0
0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0.517910447761194,0.2766847449803831,1
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.019402985074626844,0.0001615508885298867,0
0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,0.01791044776119402,0.007442880221555505,0
1,0,1,0,1,1,2,2,2,2,2,2,2,0,1,2,0.02487562189054726,0.08321024694207248,1
1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,3,0.8164179104477611,0.09387837525963537,0
0,0,0,0,1,2,0,0,0,0,0,1,1,0,0,2,0.5686567164179105,0.1504442649434572,0
0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,3,0.01741293532338306,0.1232921763212555,2
1,0,1,0,1,1,2,2,2,2,2,2,2,2,0,3,0.015422885572139305,0.16731479344564967,2
0,0,1,0,1,2,0,1,1,0,0,0,0,0,1,0,0.3597014925373134,0.14198592199399954,0
0,0,0,0,1,1,2,2,2,2,2,2,2,0,0,1,0.02288557213930348,0.026996307408262175,0
